Tank,Temp,Date
AQUA_227_TEMPERATURE_2,26.5,2019-02-02 12:18:58
AQUA_227_TEMPERATURE_2,26.3,2019-02-02 13:00:12
AQUA_227_TEMPERATURE_2,26.2,2019-02-02 13:41:42
AQUA_227_TEMPERATURE_2,26.3,2019-02-02 14:23:25
AQUA_227_TEMPERATURE_2,26.4,2019-02-02 15:46:21
AQUA_227_TEMPERATURE_2,26.5,2019-02-02 16:28:15
AQUA_227_TEMPERATURE_2,26.6,2019-02-02 17:09:46
AQUA_227_TEMPERATURE_2,26.5,2019-02-02 17:51:23
AQUA_227_TEMPERATURE_2,26.4,2019-02-02 18:32:59
AQUA_227_TEMPERATURE_2,26.6,2019-02-02 19:14:36
AQUA_227_TEMPERATURE_2,26.4,2019-02-02 19:56:18
AQUA_227_TEMPERATURE_2,26.6,2019-02-02 20:38:29
AQUA_227_TEMPERATURE_2,26.4,2019-02-02 22:02:45
AQUA_227_TEMPERATURE_2,26.6,2019-02-02 22:44:56
AQUA_227_TEMPERATURE_2,26.4,2019-02-02 23:27:06
AQUA_227_TEMPERATURE_2,26.2,2019-02-03 00:09:23
AQUA_227_TEMPERATURE_2,26,2019-02-03 00:51:51
AQUA_227_TEMPERATURE_2,26.2,2019-02-03 01:34:13
AQUA_227_TEMPERATURE_2,26,2019-02-03 02:16:29
AQUA_227_TEMPERATURE_2,25.7,2019-02-03 03:41:08
AQUA_227_TEMPERATURE_2,25.9,2019-02-03 04:23:25
AQUA_227_TEMPERATURE_2,26,2019-02-03 05:05:35
AQUA_227_TEMPERATURE_2,25.8,2019-02-03 05:47:46
AQUA_227_TEMPERATURE_2,26.1,2019-02-03 06:30:03
AQUA_227_TEMPERATURE_2,26,2019-02-03 07:12:08
AQUA_227_TEMPERATURE_2,26.4,2019-02-03 07:54:07
AQUA_227_TEMPERATURE_2,26.2,2019-02-03 08:35:44
AQUA_227_TEMPERATURE_2,25.9,2019-02-03 09:17:15
AQUA_227_TEMPERATURE_2,25.9,2019-02-03 10:06:36
AQUA_227_TEMPERATURE_2,23.2,2019-02-03 14:42:17
AQUA_227_TEMPERATURE_2,22.5,2019-02-03 15:23:43
AQUA_227_TEMPERATURE_2,21.8,2019-02-03 16:05:14
AQUA_227_TEMPERATURE_2,21.3,2019-02-03 16:46:50
AQUA_227_TEMPERATURE_2,21,2019-02-03 17:28:30
AQUA_227_TEMPERATURE_2,20.5,2019-02-03 18:10:19
AQUA_227_TEMPERATURE_2,20.1,2019-02-03 18:52:07
AQUA_227_TEMPERATURE_2,19.7,2019-02-03 19:34:01
AQUA_227_TEMPERATURE_2,19.1,2019-02-03 20:15:49
AQUA_227_TEMPERATURE_2,19,2019-02-03 20:57:54
AQUA_227_TEMPERATURE_2,18.6,2019-02-03 21:40:05
AQUA_227_TEMPERATURE_2,18.2,2019-02-03 22:22:15
AQUA_227_TEMPERATURE_2,17.9,2019-02-03 23:04:20
AQUA_227_TEMPERATURE_2,17.7,2019-02-03 23:46:31
AQUA_227_TEMPERATURE_2,17.4,2019-02-04 00:28:36
AQUA_227_TEMPERATURE_2,17.2,2019-02-04 01:10:47
AQUA_227_TEMPERATURE_2,17,2019-02-04 01:52:58
AQUA_227_TEMPERATURE_2,16.9,2019-02-04 02:35:09
AQUA_227_TEMPERATURE_2,16.8,2019-02-04 03:17:31
AQUA_227_TEMPERATURE_2,16.6,2019-02-04 04:42:09
AQUA_227_TEMPERATURE_2,16.5,2019-02-04 05:24:43
AQUA_227_TEMPERATURE_2,16.4,2019-02-04 06:07:16
AQUA_227_TEMPERATURE_2,16.3,2019-02-04 06:49:40
AQUA_227_TEMPERATURE_2,16.4,2019-02-04 07:32:02
AQUA_227_TEMPERATURE_2,16.9,2019-02-04 08:13:50
AQUA_227_TEMPERATURE_2,17.7,2019-02-04 08:55:04
AQUA_227_TEMPERATURE_2,18.6,2019-02-04 09:36:07
AQUA_227_TEMPERATURE_2,19.6,2019-02-04 10:17:10
AQUA_227_TEMPERATURE_2,20.1,2019-02-04 10:58:18
AQUA_227_TEMPERATURE_2,20.6,2019-02-04 11:39:43
AQUA_227_TEMPERATURE_2,21.4,2019-02-04 12:21:20
AQUA_227_TEMPERATURE_2,21.6,2019-02-04 13:02:56
AQUA_227_TEMPERATURE_2,21.9,2019-02-04 13:44:21
AQUA_227_TEMPERATURE_2,22.1,2019-02-04 14:41:14
AQUA_228_TEMPERATURE_2,22.3,2019-01-18 11:53:05
AQUA_228_TEMPERATURE_2,22.8,2019-01-18 12:37:21
AQUA_228_TEMPERATURE_2,22.7,2019-01-18 13:20:34
AQUA_228_TEMPERATURE_2,22.4,2019-01-18 14:05:07
AQUA_228_TEMPERATURE_2,22.3,2019-01-18 14:49:52
AQUA_228_TEMPERATURE_2,22.2,2019-01-18 15:35:44
AQUA_228_TEMPERATURE_2,22.1,2019-01-18 16:20:40
AQUA_228_TEMPERATURE_2,22,2019-01-18 18:34:19
AQUA_228_TEMPERATURE_2,21.9,2019-01-18 20:08:49
AQUA_228_TEMPERATURE_2,21.7,2019-01-18 23:49:29
AQUA_228_TEMPERATURE_2,21.8,2019-01-19 00:33:39
AQUA_228_TEMPERATURE_2,21.7,2019-01-19 01:16:52
AQUA_228_TEMPERATURE_2,21.6,2019-01-19 02:43:24
AQUA_228_TEMPERATURE_2,21.5,2019-01-19 05:35:38
AQUA_228_TEMPERATURE_2,21.4,2019-01-19 06:18:57
AQUA_228_TEMPERATURE_2,21.3,2019-01-19 07:02:21
AQUA_228_TEMPERATURE_2,21,2019-01-19 07:45:52
AQUA_228_TEMPERATURE_2,21.3,2019-01-19 08:28:02
AQUA_228_TEMPERATURE_2,21.5,2019-01-19 09:09:39
AQUA_228_TEMPERATURE_2,21.7,2019-01-19 09:51:04
AQUA_228_TEMPERATURE_2,26.1,2019-01-19 10:35:49
AQUA_228_TEMPERATURE_2,27.6,2019-01-19 11:17:20
AQUA_228_TEMPERATURE_2,28.1,2019-01-19 12:41:58
AQUA_228_TEMPERATURE_2,28,2019-01-19 13:24:15
AQUA_228_TEMPERATURE_2,27.4,2019-01-19 14:06:31
AQUA_228_TEMPERATURE_2,27.3,2019-01-19 14:48:53
AQUA_228_TEMPERATURE_2,27.4,2019-01-19 15:31:10
AQUA_228_TEMPERATURE_2,27.7,2019-01-19 16:56:05
AQUA_228_TEMPERATURE_2,27.8,2019-01-19 18:21:24
AQUA_228_TEMPERATURE_2,27.9,2019-01-19 19:04:37
AQUA_228_TEMPERATURE_2,28,2019-01-19 19:47:56
AQUA_228_TEMPERATURE_2,27.7,2019-01-19 20:31:27
AQUA_228_TEMPERATURE_2,27.9,2019-01-19 21:14:57
AQUA_228_TEMPERATURE_2,27.6,2019-01-19 21:58:10
AQUA_228_TEMPERATURE_2,27.7,2019-01-19 22:41:29
AQUA_228_TEMPERATURE_2,27.8,2019-01-19 23:24:54
AQUA_228_TEMPERATURE_2,27.6,2019-01-20 00:08:30
AQUA_228_TEMPERATURE_2,27.4,2019-01-20 00:51:55
AQUA_228_TEMPERATURE_2,27.7,2019-01-20 01:35:20
AQUA_228_TEMPERATURE_2,27.9,2019-01-20 03:01:29
AQUA_228_TEMPERATURE_2,28,2019-01-20 05:52:00
AQUA_228_TEMPERATURE_2,27.9,2019-01-20 06:34:27
AQUA_228_TEMPERATURE_2,27.3,2019-01-20 07:16:55
AQUA_228_TEMPERATURE_2,27.1,2019-01-20 07:58:55
AQUA_228_TEMPERATURE_2,27.4,2019-01-20 08:40:26
AQUA_228_TEMPERATURE_2,27.6,2019-01-20 09:21:47
AQUA_228_TEMPERATURE_2,27.5,2019-01-20 10:02:50
AQUA_228_TEMPERATURE_2,27.3,2019-01-20 10:43:52
AQUA_228_TEMPERATURE_2,27.1,2019-01-20 11:25:00
AQUA_228_TEMPERATURE_2,27.4,2019-01-20 12:06:03
AQUA_228_TEMPERATURE_2,27.7,2019-01-20 13:28:08
AQUA_228_TEMPERATURE_2,28.1,2019-01-20 15:28:53
AQUA_228_TEMPERATURE_2,28,2019-01-20 16:09:56
AQUA_228_TEMPERATURE_2,28,2019-01-20 16:48:10
AQUA_228_TEMPERATURE_2,28.1,2019-01-20 16:51:05
AQUA_228_TEMPERATURE_2,28,2019-01-20 17:32:19
AQUA_228_TEMPERATURE_2,27.7,2019-01-20 18:13:33
AQUA_228_TEMPERATURE_2,27.8,2019-01-20 18:54:53
AQUA_228_TEMPERATURE_2,27.7,2019-01-20 20:17:43
AQUA_228_TEMPERATURE_2,27.9,2019-01-20 20:59:26
AQUA_228_TEMPERATURE_2,27.8,2019-01-20 22:23:07
AQUA_228_TEMPERATURE_2,27.7,2019-01-20 23:05:13
AQUA_228_TEMPERATURE_2,27.5,2019-01-20 23:47:18
AQUA_228_TEMPERATURE_2,27.6,2019-01-21 00:29:34
AQUA_228_TEMPERATURE_2,27.8,2019-01-21 01:53:44
AQUA_228_TEMPERATURE_2,27.9,2019-01-21 02:35:55
AQUA_228_TEMPERATURE_2,27.6,2019-01-21 03:17:55
AQUA_228_TEMPERATURE_2,27.5,2019-01-21 03:59:54
AQUA_228_TEMPERATURE_2,27.6,2019-01-21 04:41:59
AQUA_228_TEMPERATURE_2,27.5,2019-01-21 06:47:46
AQUA_228_TEMPERATURE_2,27.3,2019-01-21 07:29:40
AQUA_228_TEMPERATURE_2,27.4,2019-01-21 08:11:33
AQUA_228_TEMPERATURE_2,27.5,2019-01-21 08:53:27
AQUA_228_TEMPERATURE_2,27.9,2019-01-21 12:44:38
AQUA_228_TEMPERATURE_2,28.1,2019-01-21 13:26:15
AQUA_228_TEMPERATURE_2,28.5,2019-01-21 14:55:26
AQUA_228_TEMPERATURE_2,28.6,2019-01-21 16:18:34
AQUA_228_TEMPERATURE_2,28.7,2019-01-21 17:00:16
AQUA_228_TEMPERATURE_2,28.9,2019-01-21 17:41:58
AQUA_228_TEMPERATURE_2,28.8,2019-01-21 18:23:47
AQUA_228_TEMPERATURE_2,28.3,2019-01-21 19:47:28
AQUA_228_TEMPERATURE_2,28,2019-01-21 21:10:59
AQUA_228_TEMPERATURE_2,27.9,2019-01-21 21:52:47
AQUA_228_TEMPERATURE_2,28,2019-01-21 22:34:40
AQUA_228_TEMPERATURE_2,27.9,2019-01-21 23:16:51
AQUA_228_TEMPERATURE_2,27.8,2019-01-22 00:41:30
AQUA_228_TEMPERATURE_2,27.9,2019-01-22 02:05:46
AQUA_228_TEMPERATURE_2,28,2019-01-22 02:47:39
AQUA_228_TEMPERATURE_2,27.8,2019-01-22 03:29:28
AQUA_228_TEMPERATURE_2,28,2019-01-22 04:52:57
AQUA_228_TEMPERATURE_2,28.1,2019-01-22 05:34:57
AQUA_228_TEMPERATURE_2,28.2,2019-01-22 06:17:02
AQUA_228_TEMPERATURE_2,27.1,2019-01-22 07:10:40
AQUA_228_TEMPERATURE_2,26.8,2019-01-22 07:52:45
AQUA_228_TEMPERATURE_2,27,2019-01-22 08:52:22
AQUA_228_TEMPERATURE_2,27.7,2019-01-22 09:33:25
AQUA_228_TEMPERATURE_2,27.8,2019-01-22 10:14:22
AQUA_228_TEMPERATURE_2,27.9,2019-01-22 11:36:04
AQUA_228_TEMPERATURE_2,28,2019-01-22 12:17:01
AQUA_228_TEMPERATURE_2,28.3,2019-01-22 12:58:15
AQUA_228_TEMPERATURE_2,28.2,2019-01-22 13:39:40
AQUA_228_TEMPERATURE_2,28.1,2019-01-22 14:21:17
AQUA_228_TEMPERATURE_2,28.2,2019-01-22 15:02:53
AQUA_228_TEMPERATURE_2,28.3,2019-01-22 15:44:41
AQUA_228_TEMPERATURE_2,28.8,2019-01-22 16:26:41
AQUA_228_TEMPERATURE_2,28.6,2019-01-22 17:08:29
AQUA_228_TEMPERATURE_2,28.5,2019-01-22 17:50:28
AQUA_228_TEMPERATURE_2,28.4,2019-01-22 18:32:05
AQUA_228_TEMPERATURE_2,28.1,2019-01-22 19:14:10
AQUA_228_TEMPERATURE_2,28.5,2019-01-22 19:56:09
AQUA_228_TEMPERATURE_2,28.3,2019-01-22 21:20:13
AQUA_228_TEMPERATURE_2,28.1,2019-01-22 22:02:24
AQUA_228_TEMPERATURE_2,28.2,2019-01-22 22:44:41
AQUA_228_TEMPERATURE_2,28.1,2019-01-22 23:27:26
AQUA_228_TEMPERATURE_2,28,2019-01-23 00:10:16
AQUA_228_TEMPERATURE_2,27.9,2019-01-23 01:35:57
AQUA_228_TEMPERATURE_2,28,2019-01-23 02:18:54
AQUA_228_TEMPERATURE_2,27.9,2019-01-23 03:01:50
AQUA_228_TEMPERATURE_2,28,2019-01-23 04:27:08
AQUA_228_TEMPERATURE_2,27.7,2019-01-23 05:09:53
AQUA_228_TEMPERATURE_2,27.8,2019-01-23 05:53:01
AQUA_228_TEMPERATURE_2,28.1,2019-01-23 07:19:33
AQUA_228_TEMPERATURE_2,28.2,2019-01-23 08:45:48
AQUA_228_TEMPERATURE_2,28.7,2019-01-23 15:27:01
AQUA_228_TEMPERATURE_2,28.5,2019-01-23 16:09:06
AQUA_228_TEMPERATURE_2,27.8,2019-01-23 16:51:11
AQUA_228_TEMPERATURE_2,27.6,2019-01-23 17:33:28
AQUA_228_TEMPERATURE_2,27.4,2019-01-23 18:15:50
AQUA_228_TEMPERATURE_2,27.3,2019-01-23 18:58:18
AQUA_228_TEMPERATURE_2,27.2,2019-01-23 20:23:19
AQUA_228_TEMPERATURE_2,27.3,2019-01-23 21:06:15
AQUA_228_TEMPERATURE_2,27.4,2019-01-24 00:40:45
AQUA_228_TEMPERATURE_2,27.6,2019-01-24 02:06:21
AQUA_228_TEMPERATURE_2,27.5,2019-01-24 02:49:06
AQUA_228_TEMPERATURE_2,27.6,2019-01-24 03:31:33
AQUA_228_TEMPERATURE_2,27.5,2019-01-24 04:14:01
AQUA_228_TEMPERATURE_2,27.7,2019-01-24 04:56:12
AQUA_228_TEMPERATURE_2,27.6,2019-01-24 06:20:34
AQUA_228_TEMPERATURE_2,27.8,2019-01-24 07:02:56
AQUA_228_TEMPERATURE_2,27.7,2019-01-24 07:45:01
AQUA_228_TEMPERATURE_2,27.9,2019-01-24 08:27:06
AQUA_228_TEMPERATURE_2,28,2019-01-24 09:09:00
AQUA_228_TEMPERATURE_2,27.8,2019-01-24 09:50:54
AQUA_228_TEMPERATURE_2,27.5,2019-01-24 10:32:30
AQUA_228_TEMPERATURE_2,27.3,2019-01-24 11:56:00
AQUA_228_TEMPERATURE_2,27.5,2019-01-24 12:38:00
AQUA_228_TEMPERATURE_2,27.4,2019-01-24 14:01:53
AQUA_228_TEMPERATURE_2,27.6,2019-01-24 14:44:04
AQUA_228_TEMPERATURE_2,27.5,2019-01-24 15:26:09
AQUA_228_TEMPERATURE_2,27.6,2019-01-24 16:49:28
AQUA_228_TEMPERATURE_2,27.5,2019-01-24 17:30:53
AQUA_228_TEMPERATURE_2,27.6,2019-01-24 18:12:24
AQUA_228_TEMPERATURE_2,27.4,2019-01-24 18:53:49
AQUA_228_TEMPERATURE_2,27.6,2019-01-24 19:35:09
AQUA_228_TEMPERATURE_2,27.5,2019-01-24 20:57:25
AQUA_228_TEMPERATURE_2,27.6,2019-01-24 21:38:28
AQUA_228_TEMPERATURE_2,27.1,2019-01-24 22:19:47
AQUA_228_TEMPERATURE_2,26.9,2019-01-24 23:01:30
AQUA_228_TEMPERATURE_2,26.8,2019-01-24 23:43:18
AQUA_228_TEMPERATURE_2,26.9,2019-01-25 00:25:06
AQUA_228_TEMPERATURE_2,27,2019-01-25 01:06:54
AQUA_228_TEMPERATURE_2,27.1,2019-01-25 03:12:23
AQUA_228_TEMPERATURE_2,27,2019-01-25 03:54:17
AQUA_228_TEMPERATURE_2,26.9,2019-01-25 04:36:22
AQUA_228_TEMPERATURE_2,26.7,2019-01-25 05:18:22
AQUA_228_TEMPERATURE_2,26.8,2019-01-25 07:25:05
AQUA_228_TEMPERATURE_2,26.6,2019-01-25 08:49:26
AQUA_228_TEMPERATURE_2,26.7,2019-01-25 09:31:15
AQUA_228_TEMPERATURE_2,27,2019-01-25 10:22:09
AQUA_228_TEMPERATURE_2,26.8,2019-01-25 11:03:45
AQUA_228_TEMPERATURE_2,27,2019-01-25 12:27:04
AQUA_228_TEMPERATURE_2,27.3,2019-01-25 13:08:47
AQUA_228_TEMPERATURE_2,27.2,2019-01-25 13:50:40
AQUA_228_TEMPERATURE_2,27.4,2019-01-25 14:32:28
AQUA_228_TEMPERATURE_2,27.5,2019-01-25 15:14:16
AQUA_228_TEMPERATURE_2,27.6,2019-01-25 17:19:35
AQUA_228_TEMPERATURE_2,27.2,2019-01-25 18:01:06
AQUA_228_TEMPERATURE_2,27.4,2019-01-25 18:42:25
AQUA_228_TEMPERATURE_2,27.3,2019-01-25 19:23:51
AQUA_228_TEMPERATURE_2,27.4,2019-01-25 20:05:21
AQUA_228_TEMPERATURE_2,27.5,2019-01-25 20:47:27
AQUA_228_TEMPERATURE_2,27.4,2019-01-25 21:30:00
AQUA_228_TEMPERATURE_2,27.3,2019-01-25 22:11:42
AQUA_228_TEMPERATURE_2,27,2019-01-25 23:35:13
AQUA_228_TEMPERATURE_2,27.1,2019-01-26 00:16:49
AQUA_228_TEMPERATURE_2,27.2,2019-01-26 00:58:26
AQUA_228_TEMPERATURE_2,27.3,2019-01-26 01:40:03
AQUA_228_TEMPERATURE_2,27.1,2019-01-26 02:21:34
AQUA_228_TEMPERATURE_2,27.3,2019-01-26 03:44:47
AQUA_228_TEMPERATURE_2,27.4,2019-01-26 05:07:55
AQUA_228_TEMPERATURE_2,27.3,2019-01-26 07:12:28
AQUA_228_TEMPERATURE_2,27.2,2019-01-26 09:33:24
AQUA_228_TEMPERATURE_2,27.3,2019-01-26 10:13:30
AQUA_228_TEMPERATURE_2,27.6,2019-01-26 11:34:55
AQUA_228_TEMPERATURE_2,27.4,2019-01-26 12:16:26
AQUA_228_TEMPERATURE_2,27.9,2019-01-26 12:57:40
AQUA_228_TEMPERATURE_2,27.7,2019-01-26 13:38:59
AQUA_228_TEMPERATURE_2,28,2019-01-26 14:20:13
AQUA_228_TEMPERATURE_2,27.9,2019-01-26 15:01:33
AQUA_228_TEMPERATURE_2,28,2019-01-26 15:47:20
AQUA_228_TEMPERATURE_2,27.9,2019-01-26 19:39:27
AQUA_228_TEMPERATURE_2,27.8,2019-01-26 22:14:03
AQUA_228_TEMPERATURE_2,28,2019-01-27 00:17:44
AQUA_228_TEMPERATURE_2,27.9,2019-01-27 01:34:59
AQUA_228_TEMPERATURE_2,27.6,2019-01-27 02:12:43
AQUA_228_TEMPERATURE_2,27.8,2019-01-27 02:49:07
AQUA_228_TEMPERATURE_2,27.7,2019-01-27 03:26:56
AQUA_228_TEMPERATURE_2,27.6,2019-01-27 05:16:30
AQUA_228_TEMPERATURE_2,27.7,2019-01-27 06:29:47
AQUA_228_TEMPERATURE_2,27.5,2019-01-27 07:06:27
AQUA_228_TEMPERATURE_2,27.3,2019-01-27 09:38:24
AQUA_228_TEMPERATURE_2,27.4,2019-01-27 10:29:46
AQUA_228_TEMPERATURE_2,27.3,2019-01-27 11:06:22
AQUA_228_TEMPERATURE_2,27.4,2019-01-27 11:42:57
AQUA_228_TEMPERATURE_2,27.3,2019-01-27 12:19:32
AQUA_228_TEMPERATURE_2,27.4,2019-01-27 14:10:54
AQUA_228_TEMPERATURE_2,27.6,2019-01-27 14:51:45
AQUA_228_TEMPERATURE_2,27.7,2019-01-27 17:47:18
AQUA_228_TEMPERATURE_2,27.4,2019-01-27 18:01:18
AQUA_228_TEMPERATURE_2,27.2,2019-01-27 18:42:26
AQUA_228_TEMPERATURE_2,27.5,2019-01-27 20:04:53
AQUA_228_TEMPERATURE_2,27.3,2019-01-27 20:46:02
AQUA_228_TEMPERATURE_2,27.4,2019-01-27 21:27:16
AQUA_228_TEMPERATURE_2,27.3,2019-01-27 22:49:43
AQUA_228_TEMPERATURE_2,27.2,2019-01-28 00:53:47
AQUA_228_TEMPERATURE_2,27.1,2019-01-28 01:35:07
AQUA_228_TEMPERATURE_2,27.2,2019-01-28 04:20:59
AQUA_228_TEMPERATURE_2,27.3,2019-01-28 05:02:36
AQUA_228_TEMPERATURE_2,27.4,2019-01-28 05:44:13
AQUA_228_TEMPERATURE_2,27.3,2019-01-28 06:25:49
AQUA_228_TEMPERATURE_2,27.1,2019-01-28 07:07:26
AQUA_228_TEMPERATURE_2,27.4,2019-01-28 07:48:57
AQUA_228_TEMPERATURE_2,27.6,2019-01-28 09:11:30
AQUA_228_TEMPERATURE_2,27.5,2019-01-28 11:56:49
AQUA_228_TEMPERATURE_2,27.7,2019-01-28 12:38:20
AQUA_228_TEMPERATURE_2,27.5,2019-01-28 14:01:10
AQUA_228_TEMPERATURE_2,27.4,2019-01-28 15:07:14
AQUA_228_TEMPERATURE_2,27.6,2019-01-28 15:48:34
AQUA_228_TEMPERATURE_2,27.5,2019-01-28 16:30:10
AQUA_228_TEMPERATURE_2,27.4,2019-01-28 17:11:30
AQUA_228_TEMPERATURE_2,27.6,2019-01-28 17:52:50
AQUA_228_TEMPERATURE_2,27.7,2019-01-28 18:34:09
AQUA_228_TEMPERATURE_2,27.6,2019-01-28 19:15:35
AQUA_228_TEMPERATURE_2,27.5,2019-01-28 19:57:00
AQUA_228_TEMPERATURE_2,27.7,2019-01-28 21:20:13
AQUA_228_TEMPERATURE_2,27.6,2019-01-28 22:02:01
AQUA_228_TEMPERATURE_2,27.4,2019-01-28 22:43:43
AQUA_228_TEMPERATURE_2,27.7,2019-01-28 23:25:31
AQUA_228_TEMPERATURE_2,27.4,2019-01-29 00:07:19
AQUA_228_TEMPERATURE_2,27.6,2019-01-29 00:49:18
AQUA_228_TEMPERATURE_2,27.5,2019-01-29 01:31:18
AQUA_228_TEMPERATURE_2,27.7,2019-01-29 02:13:12
AQUA_228_TEMPERATURE_2,27.5,2019-01-29 02:55:11
AQUA_228_TEMPERATURE_2,27.2,2019-01-29 04:19:16
AQUA_228_TEMPERATURE_2,27.3,2019-01-29 05:01:15
AQUA_228_TEMPERATURE_2,27.4,2019-01-29 05:43:14
AQUA_228_TEMPERATURE_2,27.3,2019-01-29 07:07:24
AQUA_228_TEMPERATURE_2,27.2,2019-01-29 07:49:18
AQUA_228_TEMPERATURE_2,27.4,2019-01-29 08:30:38
AQUA_228_TEMPERATURE_2,27.2,2019-01-29 10:59:55
AQUA_228_TEMPERATURE_2,27.6,2019-01-29 11:41:37
AQUA_228_TEMPERATURE_2,27.7,2019-01-29 12:23:25
AQUA_228_TEMPERATURE_2,27.6,2019-01-29 13:05:13
AQUA_228_TEMPERATURE_2,27.5,2019-01-29 14:28:27
AQUA_228_TEMPERATURE_2,27.4,2019-01-29 15:10:14
AQUA_228_TEMPERATURE_2,27.3,2019-01-29 15:52:03
AQUA_228_TEMPERATURE_2,27.5,2019-01-29 16:33:51
AQUA_228_TEMPERATURE_2,27.3,2019-01-29 17:57:44
AQUA_228_TEMPERATURE_2,27.2,2019-01-29 23:37:28
AQUA_228_TEMPERATURE_2,27.1,2019-01-30 00:19:02
AQUA_228_TEMPERATURE_2,27.2,2019-01-30 01:00:45
AQUA_228_TEMPERATURE_2,27.3,2019-01-30 01:42:55
AQUA_228_TEMPERATURE_2,27.5,2019-01-30 02:25:06
AQUA_228_TEMPERATURE_2,27.3,2019-01-30 03:49:28
AQUA_228_TEMPERATURE_2,27.1,2019-01-30 04:31:33
AQUA_228_TEMPERATURE_2,27.2,2019-01-30 05:13:44
AQUA_228_TEMPERATURE_2,27.3,2019-01-30 05:56:00
AQUA_228_TEMPERATURE_2,27.4,2019-01-30 06:38:16
AQUA_228_TEMPERATURE_2,27.5,2019-01-30 07:20:22
AQUA_228_TEMPERATURE_2,27.2,2019-01-30 10:49:10
AQUA_228_TEMPERATURE_2,27.5,2019-01-30 11:30:58
AQUA_228_TEMPERATURE_2,27.6,2019-01-30 12:12:52
AQUA_228_TEMPERATURE_2,27.9,2019-01-30 12:54:40
AQUA_228_TEMPERATURE_2,27.8,2019-01-30 13:36:28
AQUA_228_TEMPERATURE_2,27.7,2019-01-30 18:23:11
AQUA_228_TEMPERATURE_2,27.5,2019-01-30 19:05:17
AQUA_228_TEMPERATURE_2,27,2019-01-30 19:47:22
AQUA_228_TEMPERATURE_2,26.8,2019-01-30 20:29:27
AQUA_228_TEMPERATURE_2,27,2019-01-30 21:11:32
AQUA_228_TEMPERATURE_2,26.9,2019-01-30 22:35:42
AQUA_228_TEMPERATURE_2,27,2019-01-30 23:17:47
AQUA_228_TEMPERATURE_2,26.8,2019-01-30 23:59:52
AQUA_228_TEMPERATURE_2,26.6,2019-01-31 00:42:03
AQUA_228_TEMPERATURE_2,26.7,2019-01-31 01:24:02
AQUA_228_TEMPERATURE_2,26.5,2019-01-31 02:06:19
AQUA_228_TEMPERATURE_2,26.6,2019-01-31 02:48:35
AQUA_228_TEMPERATURE_2,26.8,2019-01-31 03:30:57
AQUA_228_TEMPERATURE_2,26.9,2019-01-31 04:55:25
AQUA_228_TEMPERATURE_2,27,2019-01-31 05:37:47
AQUA_228_TEMPERATURE_2,26.8,2019-01-31 06:20:26
AQUA_228_TEMPERATURE_2,27,2019-01-31 07:46:02
AQUA_228_TEMPERATURE_2,26.8,2019-01-31 08:28:29
AQUA_228_TEMPERATURE_2,26.9,2019-01-31 09:10:46
AQUA_228_TEMPERATURE_2,27.1,2019-01-31 10:35:08
AQUA_228_TEMPERATURE_2,27,2019-01-31 11:17:18
AQUA_228_TEMPERATURE_2,27.1,2019-01-31 11:59:41
AQUA_228_TEMPERATURE_2,27.2,2019-01-31 12:42:08
AQUA_228_TEMPERATURE_2,27.1,2019-01-31 13:24:48
AQUA_228_TEMPERATURE_2,26.9,2019-01-31 14:07:27
AQUA_228_TEMPERATURE_2,26.5,2019-01-31 15:32:57
AQUA_228_TEMPERATURE_2,26.9,2019-01-31 16:15:47
AQUA_228_TEMPERATURE_2,27,2019-01-31 16:59:23
AQUA_228_TEMPERATURE_2,26.8,2019-02-01 10:04:58
AQUA_228_TEMPERATURE_2,26.9,2019-02-01 10:46:29
AQUA_228_TEMPERATURE_2,27.2,2019-02-01 12:50:11
AQUA_228_TEMPERATURE_2,27,2019-02-01 13:31:24
AQUA_228_TEMPERATURE_2,26.9,2019-02-01 14:12:38
AQUA_228_TEMPERATURE_2,27,2019-02-01 14:53:52
AQUA_228_TEMPERATURE_2,27.1,2019-02-01 16:57:39
AQUA_228_TEMPERATURE_2,27.2,2019-02-01 17:38:59
AQUA_228_TEMPERATURE_2,27.1,2019-02-01 19:42:51
AQUA_228_TEMPERATURE_2,27.2,2019-02-01 21:05:31
AQUA_228_TEMPERATURE_2,27.1,2019-02-01 21:46:50
AQUA_228_TEMPERATURE_2,27.2,2019-02-01 22:28:16
AQUA_228_TEMPERATURE_2,27.5,2019-02-01 23:09:41
AQUA_228_TEMPERATURE_2,27,2019-02-01 23:51:06
AQUA_228_TEMPERATURE_2,26.6,2019-02-02 00:32:43
AQUA_228_TEMPERATURE_2,27,2019-02-02 01:14:25
AQUA_228_TEMPERATURE_2,27.1,2019-02-02 01:56:07
AQUA_228_TEMPERATURE_2,27,2019-02-02 02:37:55
AQUA_228_TEMPERATURE_2,26.9,2019-02-02 04:01:26
AQUA_228_TEMPERATURE_2,26.6,2019-02-02 04:43:25
AQUA_228_TEMPERATURE_2,26.8,2019-02-02 05:25:25
AQUA_228_TEMPERATURE_2,26.9,2019-02-02 06:07:24
AQUA_228_TEMPERATURE_2,26.7,2019-02-02 07:31:12
AQUA_228_TEMPERATURE_2,26.6,2019-02-02 08:12:54
AQUA_228_TEMPERATURE_2,26.9,2019-02-02 08:54:13
AQUA_228_TEMPERATURE_2,27,2019-02-02 10:16:47
AQUA_228_TEMPERATURE_2,26.8,2019-02-02 12:20:40
